,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
1068,2012-08-31,1406.58,860.58,988.506,1266.999,603.672,1246.432,2328.8,5404.413
1069,2012-08-30,1399.48,861.48,987.012,1267.117,606.456,1248.27,2312.8,5400.279
1070,2012-08-29,1410.49,864.49,984.114,1268.432,599.994,1245.92,2312.8,5393.148
1071,2012-08-28,1409.3,871.3,982.188,1270.246,602.394,1247.755,2312.8,5393.449
1072,2012-08-27,1410.44,864.44,976.779,1268.729,593.703,1245.408,2296.8,5388.18
1073,2012-08-24,1411.13,873.13,980.154,1271.083,600.806,1247.241,2312.8,5392.406
1074,2012-08-23,1402.08,,979.632,1270.637,,1249.072,2328.8,5409.459
1075,2012-08-22,1413.49,891.49,980.496,1276.073,609.325,1250.9,2328.8,5394.953
1076,2012-08-21,1413.17,899.17,978.417,1278.137,611.588,1252.727,2328.8,5394.511
1077,2012-08-20,1418.13,912.13,983.556,1281.721,620.259,1254.551,2328.8,5383.061
1078,2012-08-17,1418.16,920.16,987.462,1283.886,627.836,1256.373,2328.8,5377.516
1079,2012-08-16,1415.51,909.51,,1281.279,620.244,1254.027,2312.8,5375.064
1080,2012-08-15,1405.53,891.53,977.958,1276.559,611.612,1251.683,2312.8,5390.875
1081,2012-08-14,1403.93,897.93,973.368,1278.253,611.643,1253.503,2312.8,5393.716
1082,2012-08-13,1404.11,890.11,964.485,1276.46,599.859,1251.162,2312.8,5402.198
1083,2012-08-10,1405.87,899.87,974.151,1279.123,612.554,1252.979,2312.8,5390.336
1084,2012-08-09,1402.8,904.8,983.673,1280.392,625.123,1254.794,2328.8,5393.41
1085,2012-08-08,1402.22,896.22,971.883,1278.379,610.753,1252.455,2328.8,5404.977
1086,2012-08-07,1401.35,903.35,980.028,1280.283,622.1,1254.268,2328.8,5396.942
1087,2012-08-06,1394.23,888.23,942.021,1276.38,584.421,1251.931,2328.8,5435.983
1088,2012-08-03,1390.99,892.99,926.037,1277.597,574.314,1253.741,2328.8,5449.591
1089,2012-08-02,1365.0,875.0,945.54,1272.235,595.758,1255.55,2344.8,5467.612
1090,2012-08-01,1375.14,893.14,952.497,1277.319,606.049,1257.356,2344.8,5449.514
1091,2012-07-31,1379.32,905.32,964.044,1280.681,620.425,1259.161,2344.8,5433.7
1092,2012-07-30,1385.3,919.3,972.585,1284.564,632.128,1260.963,2328.8,5408.482
1093,2012-07-27,1385.97,927.97,990.171,1286.911,651.881,1262.762,2312.8,5381.325
1094,2012-07-26,1360.02,910.02,988.479,1281.546,654.484,1264.56,2312.8,5406.215
1095,2012-07-25,1337.89,879.89,992.961,1273.281,654.582,1262.225,2312.8,5426.338
1096,2012-07-24,1338.31,888.31,983.574,1275.551,650.337,1264.02,2312.8,5431.029
1097,2012-07-23,1350.52,908.52,973.872,1281.24,645.811,1265.813,2312.8,5424.19
1098,2012-07-20,1362.66,912.66,973.755,1282.912,641.814,1263.48,2312.8,5413.735
1099,2012-07-19,1376.51,918.51,976.482,1285.083,640.349,1261.149,2312.8,5399.287
1100,2012-07-18,1372.78,922.78,981.306,1286.152,648.752,1262.94,2296.8,5386.731
1101,2012-07-17,1363.67,905.67,967.545,1281.657,632.606,1260.611,2280.8,5398.492
1102,2012-07-16,1353.64,903.64,972.513,,641.138,1262.4,2280.8,5402.12
1103,2012-07-13,1356.78,914.78,974.196,1283.955,646.744,1264.186,2296.8,5405.218
1104,2012-07-12,1334.76,884.76,964.602,1275.7,634.305,1261.86,2312.8,5446.554
1105,2012-07-11,1341.45,899.45,967.995,1279.794,641.434,1263.644,2328.8,5444.726
1106,2012-07-10,1341.47,907.47,975.564,1281.948,652.286,1265.426,2344.8,5446.2
1107,2012-07-09,1352.46,926.46,987.012,1287.296,666.595,1267.206,2328.8,5413.568
1108,2012-07-06,1354.68,936.68,992.205,1290.092,675.333,1268.984,2328.8,5404.744
1109,2012-07-05,1367.58,957.58,992.187,1296.0,679.426,1270.759,2328.8,5389.443
1110,2012-07-03,1374.02,972.02,987.696,1300.028,679.532,1272.533,2344.8,5394.214
1111,2012-07-02,1365.51,,999.711,1299.698,694.354,1274.304,2344.8,5390.6
1112,2012-06-29,1362.16,960.16,996.885,1296.872,687.944,1271.979,2360.8,5407.816
1113,2012-06-28,1329.04,919.04,975.177,,664.694,1269.656,2360.8,5460.078
1114,2012-06-27,1331.85,929.85,977.679,1288.324,671.034,1271.425,2360.8,5452.834
1115,2012-06-26,1319.99,909.99,971.451,1283.007,661.586,1269.105,2360.8,5471.328
1116,2012-06-25,1313.72,911.72,952.542,1283.321,648.823,1270.872,2360.8,5490.511
1117,2012-06-22,1335.02,925.02,941.247,1287.691,634.85,1268.553,2360.8,5479.967
1118,2012-06-21,1325.51,923.51,948.591,1287.058,645.508,1270.318,2360.8,5481.126
1119,2012-06-20,1355.69,961.69,971.127,1298.032,669.725,1272.08,2360.8,5430.261
1120,2012-06-19,1357.98,971.98,981.477,1300.852,683.071,1273.84,2360.8,5417.16
1121,2012-06-18,1344.78,966.78,986.715,1299.138,691.856,1275.598,,5423.694
1122,2012-06-15,1342.84,972.84,990.009,1300.718,698.905,1277.354,2376.8,5430.543
1123,2012-06-14,1329.1,967.1,1010.727,1298.841,721.515,1279.108,2376.8,5425.021
1124,2012-06-13,1314.88,960.88,1046.601,1296.821,757.663,1280.859,2376.8,5407.63
1125,2012-06-12,1324.18,962.18,1031.184,1297.692,740.009,1278.543,2360.8,5402.441
1126,2012-06-11,1308.93,938.93,1023.03,1291.366,728.839,1276.229,2360.8,5425.899
1127,2012-06-08,1325.66,947.66,1029.681,1294.419,730.894,1273.917,2344.8,5395.32
1128,2012-06-07,1314.99,928.99,1010.394,1289.434,709.775,1271.607,2360.8,5433.282
1129,2012-06-06,1315.13,937.13,1015.596,1291.62,718.535,1273.356,2376.8,5436.475
1130,2012-06-05,1285.5,915.5,1021.923,1285.062,728.301,1275.103,2392.8,5468.516
1131,2012-06-04,1278.18,916.18,1023.525,1285.054,733.846,1276.848,2376.8,5462.099
1132,2012-06-01,1278.04,924.04,1032.849,1287.153,746.294,1278.591,2392.8,5462.193
1133,2012-05-31,1310.33,948.33,1046.088,1294.789,754.244,1276.283,2392.8,5420.649
1134,2012-05-30,1313.32,943.32,1040.121,1293.813,745.024,1273.977,2392.8,5424.1
1135,2012-05-29,1332.42,970.42,1067.256,1301.579,773.405,1275.718,2376.8,5370.362
1136,2012-05-25,1317.82,963.82,1075.869,1299.428,785.226,1277.456,2376.8,5375.464
1137,2012-05-24,1320.68,974.68,1075.878,1302.415,789.353,1279.192,2376.8,5370.145
1138,2012-05-23,1318.86,980.86,1067.967,1304.025,786.394,1280.927,2376.8,5375.996
1139,2012-05-22,1316.63,970.63,1052.181,1301.513,768.388,1278.623,2360.8,5382.721
1140,2012-05-21,1315.99,977.99,1061.406,1303.47,780.759,1280.355,2344.8,5363.352
1141,2012-05-18,1295.22,965.22,1066.554,1299.49,789.483,1282.084,2344.8,5377.452
1142,2012-05-17,1304.86,966.86,1069.182,1300.477,787.953,1279.783,2344.8,5367.207
1143,2012-05-16,1324.8,994.8,1087.542,1308.506,808.506,1281.51,2328.8,5319.735
1144,2012-05-15,1330.66,992.66,1086.687,1308.383,803.861,1279.211,2312.8,5306.122
1145,2012-05-14,1338.35,992.35,1081.71,1308.801,795.524,1276.913,2312.8,5304.069
1146,2012-05-11,1353.39,1015.39,1077.741,1315.392,796.09,1278.639,2296.8,5279.841
1147,2012-05-10,1357.99,1011.99,1067.625,1314.901,783.149,1276.344,2280.8,5275.117
1148,2012-05-09,1354.58,1000.58,1061.091,1312.043,773.414,1274.05,2264.8,5275.46
1149,2012-05-08,1363.72,1001.72,1052.253,1312.896,761.614,1271.759,2248.8,5265.158
1150,2012-05-07,1369.58,1015.58,1063.485,1316.781,775.793,1273.483,2248.8,5247.597
1151,2012-05-04,1369.1,1007.1,1045.638,1314.79,755.919,1271.194,,5264.353
1152,2012-05-03,1391.57,1037.57,1058.481,1323.595,771.544,1272.915,2232.8,5218.844
1153,2012-05-02,1402.31,1040.31,1066.851,1324.93,775.162,1270.628,2248.8,5212.749
1154,2012-05-01,1405.82,1051.82,1075.185,1328.125,786.75,1272.347,2232.8,5189.906
1155,2012-04-30,1397.91,1035.91,1069.884,1323.936,778.117,1270.062,2232.8,5203.747
1156,2012-04-27,1403.36,1033.36,1065.195,1323.706,770.031,1267.779,2216.8,5193.726
1157,2012-04-26,1399.98,1021.98,1058.238,1320.858,759.91,1265.499,2216.8,5204.416
1158,2012-04-25,1390.69,1020.69,,1320.256,770.379,1267.215,2200.8,5195.398
1159,2012-04-24,1371.97,1009.97,1074.843,1316.851,783.037,1268.93,2200.8,5203.785
1160,2012-04-23,1366.94,996.94,1064.241,1313.508,769.645,1266.651,2184.8,5209.15
1161,2012-04-20,1378.53,1016.53,1048.554,1319.103,759.69,1268.364,2168.8,5198.119
1162,2012-04-19,1376.92,1022.92,1051.254,1320.777,766.228,1270.074,2168.8,5195.05
1163,2012-04-18,1385.14,1039.14,1052.622,1325.373,771.571,1271.782,2152.8,5173.253
1164,2012-04-17,1390.78,1052.78,1065.978,1329.203,787.674,,2168.8,5164.082
1165,2012-04-16,1369.57,1023.57,1055.358,1321.045,774.26,1271.211,2168.8,5195.667
1166,2012-04-13,1370.26,1016.26,1024.146,1319.402,742.358,1268.937,2152.8,5212.478
1167,2012-04-12,1387.57,1025.57,1020.096,1322.708,734.835,1266.665,2168.8,5210.106
1168,2012-04-11,1368.71,998.71,1016.172,1315.243,727.424,1264.395,2168.8,5233.803
1169,2012-04-10,1358.59,980.59,1004.382,,712.948,1262.127,2168.8,5255.312
1170,2012-04-09,1382.2,996.2,1008.891,1315.566,713.109,1259.861,2184.8,5239.525
1171,2012-04-05,1398.08,1004.08,1002.42,1318.455,703.408,1257.597,2168.8,5220.614
1172,2012-04-04,1398.96,1012.96,1008.846,1320.872,713.291,1259.3,2152.8,5201.956
1173,2012-04-03,1413.38,1019.38,1004.067,1323.33,705.109,1257.039,2168.8,5203.1
1174,2012-04-02,1419.04,1033.04,1001.322,1327.176,706.753,,2168.8,5197.309
1175,2012-03-30,1408.47,1030.47,1016.991,1326.175,724.945,1260.44,2152.8,5182.376
1176,2012-03-29,1403.28,1017.28,1011.303,1322.78,715.945,1258.18,2152.8,5193.891
1177,2012-03-28,1405.54,1027.54,1021.167,1325.611,728.923,1259.877,2152.8,5180.963
1178,2012-03-27,1412.52,1026.52,1015.794,1325.853,720.206,,2152.8,5180.047
1179,2012-03-26,1416.51,1038.51,1018.809,1329.202,727.028,1259.315,2168.8,5181.109
1180,2012-03-23,1397.11,1011.11,1004.427,1321.554,710.208,1257.059,2152.8,5204.12
1181,2012-03-22,1392.78,998.78,997.587,1318.412,700.168,1254.805,2152.8,5215.757
1182,2012-03-21,1402.89,1016.89,1003.149,1323.593,709.28,1256.498,2168.8,5208.569
1183,2012-03-20,1405.52,1011.52,999.333,1322.535,701.958,1254.247,2168.8,5210.717
1184,2012-03-19,1409.75,1023.75,1001.97,1325.958,708.441,1255.938,2152.8,5191.856
1185,2012-03-16,1404.17,1010.17,996.048,1322.441,699.223,1253.688,2152.8,5203.985
1186,2012-03-15,1402.6,1016.6,1000.665,1324.125,707.488,1255.377,2136.8,5189.261
1187,2012-03-14,1394.28,1000.28,988.857,1319.784,692.971,1253.13,2136.8,5209.08
1188,2012-03-13,1395.95,1009.95,991.341,1322.439,699.316,1254.816,2136.8,5202.908
1189,2012-03-12,1371.09,993.09,973.35,1317.13,687.23,1256.501,2120.8,5230.48
1190,2012-03-09,1370.87,1000.87,987.876,1319.215,704.416,1258.183,2120.8,5216.071
1191,2012-03-08,1365.91,1003.91,997.038,1319.876,716.774,1259.863,2104.8,5200.905
1192,2012-03-07,1352.63,982.63,997.02,1314.035,712.868,1257.618,2120.8,5225.782
1193,2012-03-06,1343.36,981.36,1003.023,1313.398,722.385,1259.296,2104.8,5217.577
1194,2012-03-05,1364.33,1010.33,985.068,1321.853,710.322,1260.972,2088.8,5199.321
1195,2012-03-02,1369.63,1007.63,959.751,1321.598,683.623,1258.728,2104.8,5226.959
1196,2012-03-01,1374.09,,965.529,1325.092,692.935,1260.402,2104.8,5215.221
1197,2012-02-29,1365.68,1019.68,981.918,1324.711,711.81,1262.074,2104.8,5207.39
1198,2012-02-28,1372.18,1034.18,998.244,1328.82,730.632,1263.743,2104.8,5184.689
1199,2012-02-27,1367.59,1021.59,1005.309,1325.588,733.11,1261.502,2088.8,5174.891
1200,2012-02-24,1365.74,1027.74,1007.352,1327.182,739.062,1263.17,2088.8,5172.592
1201,2012-02-23,1363.46,1033.46,1004.553,1328.645,740.65,1264.835,2072.8,5164.817
1202,2012-02-22,1357.66,,990.126,1325.046,723.753,1262.596,2072.8,5184.405
1203,2012-02-21,1362.21,1032.21,998.352,1328.569,735.28,1264.259,2088.8,5180.475
1204,2012-02-17,1361.23,1039.23,983.934,1330.423,726.387,1265.92,2088.8,5191.25
1205,2012-02-16,1358.04,1028.04,984.555,1327.61,723.056,1263.683,2088.8,5195.501
1206,2012-02-15,1343.23,1021.23,989.973,1325.286,732.052,1265.342,2104.8,5213.303
1207,2012-02-14,1350.5,1020.5,994.464,1325.631,732.213,1263.107,2088.8,5193.808
1208,2012-02-13,1351.77,1013.77,991.062,1324.164,725.253,1260.874,2088.8,5197.009
1209,2012-02-10,1342.64,996.64,997.272,1319.552,,1258.643,2104.8,5212.449
1210,2012-02-09,1351.95,1013.95,1008.468,1324.517,741.181,1260.3,2088.8,5181.208
1211,2012-02-08,1349.96,1003.96,995.409,1322.064,725.505,1258.071,2088.8,5195.876
1212,2012-02-07,1347.05,1009.05,997.794,1323.332,731.768,1259.726,2104.8,5204.341
1213,2012-02-06,1344.33,998.33,962.586,1320.657,696.09,1257.499,2088.8,5228.601
1214,2012-02-03,1344.9,1006.9,970.515,1322.978,707.356,1259.151,2088.8,5218.877
1215,2012-02-02,1325.54,995.54,965.241,1319.259,706.7,1260.802,2088.8,5240.322
1216,2012-02-01,1324.09,1002.09,964.998,1320.965,710.587,1262.45,2088.8,5239.574
1217,2012-01-31,1312.41,982.41,978.768,1315.569,719.132,1260.225,2104.8,5251.109
1218,2012-01-30,1313.01,991.01,975.609,1317.896,720.386,1261.872,2120.8,5260.793
1219,2012-01-27,1316.33,986.33,997.371,1317.048,736.157,1259.649,2120.8,5240.492
1220,2012-01-26,1318.43,996.43,1004.832,1319.831,747.009,1261.293,2120.8,5229.603
1221,2012-01-25,1326.05,1012.05,998.352,1324.291,745.263,1262.935,2120.8,5225.097
1222,2012-01-24,1314.65,992.65,991.206,1318.974,734.915,1260.714,2120.8,5244.186
1223,2012-01-23,1316.0,,973.44,1317.529,714.964,1258.496,2136.8,5269.612
1224,2012-01-20,1315.38,993.38,966.042,1319.486,712.383,1260.136,2120.8,5264.153
1225,2012-01-19,1314.5,1000.5,979.812,1321.363,,1261.773,2120.8,5250.841
1226,2012-01-18,1308.04,1002.04,971.487,1321.543,725.52,1263.409,2136.8,5272.02
1227,2012-01-17,1293.67,979.67,981.144,1315.313,730.361,1261.193,2136.8,5279.708
1228,2012-01-13,1289.09,983.09,976.941,1316.061,730.668,1262.826,2136.8,5285.48
1229,2012-01-12,1295.5,981.5,971.667,1316.156,722.005,1260.612,2136.8,5285.183
1230,2012-01-11,1292.48,970.48,939.6,1313.378,689.099,1258.399,2120.8,5307.31
1231,2012-01-10,1292.08,962.08,927.612,1311.399,674.356,1256.189,2120.8,5319.607
1232,2012-01-09,1280.7,958.7,932.886,1310.071,683.231,1257.82,2104.8,5314.068
1233,2012-01-06,1277.81,963.81,967.347,1311.331,718.524,1259.449,2104.8,5284.955
1234,2012-01-05,1281.06,959.06,964.638,1310.464,712.178,1257.241,2120.8,5295.628
1235,2012-01-04,1277.3,947.3,976.428,1307.457,718.958,1255.035,2120.8,5290.843
1236,2012-01-03,1277.06,955.06,968.688,1309.525,716.058,1256.662,2104.8,5285.334
1237,2011-12-30,1257.6,927.6,965.862,1301.72,709.606,1254.458,2104.8,5308.821
1238,2011-12-29,1263.02,925.02,958.824,1301.516,699.339,1252.255,2104.8,5311.058
1239,2011-12-28,1249.64,903.64,951.417,1295.564,,1250.055,2104.8,5332.419
1240,2011-12-27,1265.43,927.43,956.241,1302.532,697.211,1251.68,2120.8,5320.071
1241,2011-12-23,1265.33,919.33,932.148,1300.641,671.489,1249.482,2136.8,5352.553
1242,2011-12-22,1254.0,916.0,946.224,1299.313,688.346,1251.105,2120.8,5339.344
1243,2011-12-21,1243.72,897.72,958.77,1294.303,695.819,1248.909,2120.8,5340.394
1244,2011-12-20,1241.3,903.3,969.444,1295.7,709.599,1250.53,2136.8,5341.19
1245,2011-12-19,1205.35,875.35,981.765,1286.821,724.874,1252.149,2120.8,5354.084
1246,2011-12-16,1219.66,897.66,1000.701,1293.341,746.148,1253.766,,5320.988
1247,2011-12-15,1215.75,885.75,999.441,1290.276,741.116,1251.571,2104.8,5317.568
1248,2011-12-14,1211.82,889.82,1001.772,1291.205,747.34,1253.186,2120.8,5327.061
1249,2011-12-13,1225.73,895.73,1004.598,1293.607,746.013,1250.994,2104.8,5302.284
1250,2011-12-12,1236.47,914.47,1015.272,1299.039,759.805,1252.607,2104.8,5279.874
1251,2011-12-09,1255.19,925.19,1009.44,1302.924,750.627,1250.416,2104.8,5267.784
1252,2011-12-08,1234.35,896.35,1024.263,1294.661,760.185,1248.228,2104.8,5277.345
1253,2011-12-07,1261.01,915.01,1028.529,1300.989,760.169,1246.042,2120.8,5258.554
1254,2011-12-06,1258.47,920.47,1037.088,1302.348,772.049,1247.653,2104.8,5241.232
1255,2011-12-05,1257.08,911.08,1024.569,1300.059,756.802,1245.469,2104.8,5255.06
1256,2011-12-02,1244.28,906.28,1034.874,1298.26,770.268,1247.077,2104.8,5256.476
1257,2011-12-01,1244.58,914.58,1037.232,1300.49,776.523,1248.683,2088.8,5241.692
1258,2011-11-30,1246.96,924.96,1034.271,1303.36,777.949,1250.288,2088.8,
1259,2011-11-29,1195.19,881.19,1022.823,1289.555,771.669,1251.89,2088.8,5298.751
1260,2011-11-28,1192.55,870.55,1012.896,1286.874,758.768,1249.708,2072.8,5301.604
1261,2011-11-25,1158.67,828.67,1017.927,1274.565,759.448,1247.528,2088.8,5342.677
1262,2011-11-23,1161.79,839.79,1021.878,1277.654,767.149,1249.128,2104.8,5343.687
1263,2011-11-22,1188.04,874.04,1034.676,1287.878,782.888,1250.726,2088.8,5293.85
1264,2011-11-21,1192.98,886.98,1045.152,1291.533,796.519,1252.322,2088.8,
1265,2011-11-18,1215.65,917.65,1031.463,1300.661,788.197,1253.916,2104.8,5274.177
1266,2011-11-17,1216.13,926.13,1037.484,1302.943,797.782,1255.508,2104.8,
1267,2011-11-16,1236.91,938.91,1047.663,1307.495,803.148,1253.33,2088.8,5227.9
1268,2011-11-15,1257.81,951.81,1025.289,1312.088,778.927,1251.154,2072.8,5218.115
1269,2011-11-14,1251.78,953.78,1021.581,1312.364,779.669,1252.744,2056.8,5214.957
1270,2011-11-11,1263.85,957.85,1037.43,1314.233,790.191,1250.57,2056.8,5190.593
1271,2011-11-10,1239.69,941.69,1057.122,1308.901,812.211,1252.158,2040.8,5185.083
1272,2011-11-09,1229.1,939.1,1063.314,1307.761,821.959,1253.743,2040.8,5187.808
1273,2011-11-08,1275.92,993.92,1081.692,1324.387,842.791,1255.327,2024.8,5112.441
1274,2011-11-07,1261.12,971.12,1081.386,1317.946,838.632,1253.155,2024.8,5129.056
1275,2011-11-04,1253.23,971.23,1077.273,1317.642,839.009,1254.737,2040.8,5148.099
1276,2011-11-03,1261.15,971.15,1067.202,1318.234,,1252.566,2040.8,5150.563
1277,2011-11-02,1237.9,939.9,1063.836,1309.167,819.02,1250.398,2040.8,5178.32
1278,2011-11-01,1218.28,928.28,1075.518,1305.221,833.769,1251.978,2056.8,5195.235
1279,2011-10-31,1253.3,971.3,1084.509,1318.217,846.071,1253.555,2056.8,5149.864
1280,2011-10-28,1285.09,1011.09,1072.449,1330.218,839.213,1255.131,2056.8,5126.22
1281,2011-10-27,1284.59,1018.59,1073.952,1332.205,844.699,1256.704,2072.8,5132.949
1282,2011-10-26,1242.0,968.0,1077.651,1317.123,844.186,1254.538,2088.8,5183.834
1283,2011-10-25,1229.05,963.05,1085.418,1315.238,855.377,1256.11,2088.8,5187.495
1284,2011-10-24,1254.19,980.19,1083.825,1321.185,850.046,1253.945,2088.8,5165.302
1285,2011-10-21,1238.25,956.25,1073.403,1314.369,836.673,1251.783,2104.8,5201.971
1286,2011-10-20,1215.39,941.39,1077.39,1309.398,844.424,1253.353,2120.8,5228.866
1287,2011-10-19,1209.88,927.88,1064.502,1305.818,828.801,1251.193,2120.8,5247.29
1288,2011-10-18,1225.38,935.38,1060.605,1308.774,821.368,1249.034,2136.8,5246.782
1289,2011-10-17,1200.86,902.86,1032.831,1299.278,792.176,1246.878,2136.8,5297.376
1290,2011-10-14,1224.58,918.58,1027.233,1304.796,783.188,1244.724,2152.8,5290.167
1291,2011-10-13,1203.66,889.66,1017.369,1296.415,770.311,1242.572,2152.8,5321.372
1292,2011-10-12,1207.25,901.25,1010.817,1299.666,768.45,1244.139,2152.8,5321.148
1293,2011-10-11,1195.54,897.54,1007.874,1298.15,769.879,1245.705,2136.8,5323.037
1294,2011-10-10,1194.89,888.89,1021.347,1296.079,778.275,1243.554,2120.8,5303.342
1295,2011-10-07,1155.46,841.46,1020.717,1281.912,773.813,1241.406,2136.8,5354.901
1296,2011-10-06,1164.97,858.97,1030.131,1287.007,786.511,,2120.8,5324.625
1297,2011-10-05,1144.03,846.03,1027.962,1282.599,788.647,1244.531,2120.8,5345.055
1298,2011-10-04,1123.95,817.95,1028.412,1274.455,785.171,1242.384,2120.8,5366.305
1299,2011-10-03,1099.23,785.23,1018.881,1264.858,772.588,1240.24,2120.8,5401.047
1300,2011-09-30,1131.42,825.42,1022.616,1277.038,780.109,1241.799,2120.8,5363.116
1301,2011-09-29,1160.4,862.4,1025.964,1288.221,787.277,1243.356,2120.8,5328.734
1302,2011-09-28,1151.06,845.06,1015.344,1283.429,773.698,1241.214,2136.8,5359.077
1303,2011-09-27,1175.38,861.38,1014.039,1289.163,768.618,1239.074,2136.8,5337.491
1304,2011-09-26,1162.95,856.95,1018.557,1287.403,776.855,1240.629,2136.8,5343.479
1305,2011-09-23,1136.43,838.43,1021.086,1281.23,783.276,1242.182,2152.8,5375.322
1306,2011-09-22,1129.56,839.56,1013.157,1281.204,780.149,1243.733,2152.8,5386.82
1307,2011-09-21,1166.76,868.76,1014.3,1290.982,777.304,1241.595,2168.8,5360.177
1308,2011-09-20,1202.09,912.09,1020.843,1304.181,787.392,1243.143,2168.8,5316.594
1309,2011-09-19,1204.09,906.09,,1302.941,771.066,1241.007,,5328.3
1310,2011-09-16,1216.01,926.01,1021.005,1308.812,787.766,1242.554,2168.8,5301.673
1311,2011-09-15,1209.11,911.11,1013.814,1304.782,777.308,1240.42,2152.8,5306.559
1312,2011-09-14,1188.68,,1005.795,,766.092,1238.288,2152.8,5335.72
1313,2011-09-13,1172.87,858.87,997.947,,755.031,1236.157,2152.8,5360.115
1314,2011-09-12,1162.27,856.27,1003.86,1288.473,764.546,1237.702,2136.8,5353.015
1315,2011-09-09,1154.23,856.23,991.836,1288.076,757.665,1239.245,2136.8,5369.38
1316,2011-09-08,1185.9,895.9,995.931,1300.155,765.518,1240.785,2136.8,5331.632
1317,2011-09-07,1198.62,900.62,980.019,1302.285,747.079,1238.657,2136.8,5334.728
1318,2011-09-06,1165.24,875.24,985.959,1293.92,756.619,1240.196,2136.8,5360.381
1319,2011-09-02,1173.97,875.97,983.547,1294.795,750.522,1238.07,2136.8,5355.397
1320,2011-09-01,1204.42,914.42,990.837,1306.507,761.299,1239.606,2120.8,5306.004
1321,2011-08-31,1218.89,936.89,1003.095,1313.195,776.622,1241.141,2104.8,5268.133
1322,2011-08-30,1212.92,938.92,998.235,1313.449,776.286,1242.673,,5276.04
1323,2011-08-29,1210.08,928.08,994.05,1310.689,768.567,1240.549,2104.8,5284.215
1324,2011-08-26,1176.8,902.8,998.892,1302.335,777.107,1242.08,2088.8,5300.733
1325,2011-08-25,1159.27,893.27,1003.5,1298.939,785.435,1243.608,2088.8,5311.707
1326,2011-08-24,1177.6,919.6,1003.086,1306.847,,1245.135,2088.8,5291.328
1327,2011-08-23,1162.35,912.35,995.553,1304.166,786.382,1246.659,2072.8,5300.927
